Image ID,Ground Truth Pose,Other Pose,Difference
0498,"[ 0.04893684 -0.08136345 -0.09526566  0.00647574 -0.05567031 -0.10574587
  0.0617171  -0.00472446 -0.11223358  0.01697562 -0.07215141  0.07086268
  0.          0.          0.          1.        ]","[ 0.04893684 -0.08136345 -0.09526566  0.00647574 -0.05567031 -0.10574587
  0.0617171  -0.00472446 -0.11223358  0.01697562 -0.07215141  0.07086268
  0.          0.          0.          1.        ]",0.0
0330,"[ 1.33251084e-01  1.82890865e-02  1.74298838e-04  9.84883444e-03
  7.47429984e-03 -5.32816446e-02 -1.23270328e-01 -4.02952031e-03
 -1.66929905e-02  1.22134958e-01 -5.38030526e-02  6.63334654e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]","[ 1.33251084e-01  1.82890865e-02  1.74298838e-04  9.84883444e-03
  7.47429984e-03 -5.32816446e-02 -1.23270328e-01 -4.02952031e-03
 -1.66929905e-02  1.22134958e-01 -5.38030526e-02  6.63334654e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]",0.0
0393,"[ 0.13316372  0.01877312 -0.00231676  0.00517283  0.00476216 -0.04921565
 -0.12508203 -0.00420264 -0.01830626  0.12375687 -0.0493912   0.07182369
  0.          0.          0.          1.        ]","[ 0.13316372  0.01877312 -0.00231676  0.00517283  0.00476216 -0.04921565
 -0.12508203 -0.00420264 -0.01830626  0.12375687 -0.0493912   0.07182369
  0.          0.          0.          1.        ]",0.0
0435,"[ 0.12605678  0.00931763 -0.04597002  0.0033381  -0.02860019 -0.08921085
 -0.09650816 -0.00494908 -0.03717646  0.10022464 -0.08162908  0.07141783
  0.          0.          0.          1.        ]","[ 0.12605678  0.00931763 -0.04597002  0.0033381  -0.02860019 -0.08921085
 -0.09650816 -0.00494908 -0.03717646  0.10022464 -0.08162908  0.07141783
  0.          0.          0.          1.        ]",0.0
0456,"[ 0.10081408 -0.02963904 -0.08395488  0.00516169 -0.06171765 -0.11467584
 -0.03362671 -0.0056068  -0.06417029  0.06372873 -0.09955499  0.07020063
  0.          0.          0.          1.        ]","[ 0.10081408 -0.02963904 -0.08395488  0.00516169 -0.06171765 -0.11467584
 -0.03362671 -0.0056068  -0.06417029  0.06372873 -0.09955499  0.07020063
  0.          0.          0.          1.        ]",0.0
0750,"[ 0.04159003  0.11011516  0.06507914  0.01002443  0.0262804   0.05961652
 -0.11766725 -0.0070232  -0.1251798   0.04910088 -0.00308117  0.06907611
  0.          0.          0.          1.        ]","[ 0.04159003  0.11011516  0.06507914  0.01002443  0.0262804   0.05961652
 -0.11766725 -0.0070232  -0.1251798   0.04910088 -0.00308117  0.06907611
  0.          0.          0.          1.        ]",0.0
0624,"[ 0.10595508  0.08224754  0.00996167  0.00670862  0.02630535 -0.01806242
 -0.13066044 -0.00155872 -0.07856157  0.10487833 -0.03031481  0.06914929
  0.          0.          0.          1.        ]","[ 0.10595508  0.08224754  0.00996167  0.00670862  0.02630535 -0.01806242
 -0.13066044 -0.00155872 -0.07856157  0.10487833 -0.03031481  0.06914929
  0.          0.          0.          1.        ]",0.0
0372,"[ 0.13287751  0.02016266 -0.00523527  0.00808963  0.00263864 -0.0498212
 -0.124905   -0.00395428 -0.02066346  0.12329512 -0.04961559  0.07123617
  0.          0.          0.          1.        ]","[ 0.13287751  0.02016266 -0.00523527  0.00808963  0.00263864 -0.0498212
 -0.124905   -0.00395428 -0.02066346  0.12329512 -0.04961559  0.07123617
  0.          0.          0.          1.        ]",0.0
0729,"[ 0.05770127  0.05694587  0.10732243  0.01024297  0.03134897  0.10780952
 -0.07405891 -0.0058372  -0.11738048  0.05678598  0.03297797  0.07013009
  0.          0.          0.          1.        ]","[ 0.05770127  0.05694587  0.10732243  0.01024297  0.03134897  0.10780952
 -0.07405891 -0.0058372  -0.11738048  0.05678598  0.03297797  0.07013009
  0.          0.          0.          1.        ]",0.0
0414,"[ 0.13266659  0.02086178 -0.00739829  0.00377182  0.00151494 -0.05340745
 -0.12343307 -0.00415156 -0.02208288  0.12166677 -0.05291423  0.07192566
  0.          0.          0.          1.        ]","[ 0.13266659  0.02086178 -0.00739829  0.00377182  0.00151494 -0.05340745
 -0.12343307 -0.00415156 -0.02208288  0.12166677 -0.05291423  0.07192566
  0.          0.          0.          1.        ]",0.0
0708,"[ 0.0817043   0.01738199  0.10541653  0.01013253  0.02911628  0.12406287
 -0.04302347 -0.00661611 -0.10279602  0.04895552  0.07160103  0.06895721
  0.          0.          0.          1.        ]","[ 0.0817043   0.01738199  0.10541653  0.01013253  0.02911628  0.12406287
 -0.04302347 -0.00661611 -0.10279602  0.04895552  0.07160103  0.06895721
  0.          0.          0.          1.        ]",0.0
0666,"[ 0.0868618   0.05115182  0.08904432  0.00698848  0.02842443  0.10009387
 -0.085227   -0.00451384 -0.09867853  0.07385852  0.05383158  0.06882172
  0.          0.          0.          1.        ]","[ 0.0868618   0.05115182  0.08904432  0.00698848  0.02842443  0.10009387
 -0.085227   -0.00451384 -0.09867853  0.07385852  0.05383158  0.06882172
  0.          0.          0.          1.        ]",0.0
