Image ID,Camera Pose
318,"[ 1.32350639e-01  2.39358804e-02 -8.68959469e-04  1.02603795e-02
  8.48334039e-03 -5.14092086e-02 -1.23997978e-01 -3.90099014e-03
 -2.23989817e-02  1.21961216e-01 -5.20972068e-02  6.57119950e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
321,"[ 1.32701425e-01  2.19145214e-02 -6.76339260e-04  1.00591165e-02
  8.05691803e-03 -5.26002803e-02 -1.23525986e-01 -3.91495549e-03
 -2.03909247e-02  1.21833235e-01 -5.32094528e-02  6.57331956e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
324,"[ 1.33004422e-01  1.99919280e-02 -7.20150854e-04  1.01007079e-02
  7.35860865e-03 -5.33950670e-02 -1.23228200e-01 -3.94070963e-03
 -1.86023310e-02  1.21818148e-01 -5.38949337e-02  6.58250808e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
327,"[ 1.33198429e-01  1.86664578e-02 -3.37156845e-04  9.92609284e-03
  7.19989653e-03 -5.36006992e-02 -1.23148280e-01 -4.00015058e-03
 -1.72253245e-02  1.21938104e-01 -5.40810490e-02  6.61084324e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
330,"[ 1.33251084e-01  1.82890865e-02  1.74298838e-04  9.84883444e-03
  7.47429984e-03 -5.32816446e-02 -1.23270328e-01 -4.02952031e-03
 -1.66929905e-02  1.22134958e-01 -5.38030526e-02  6.63334654e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
333,"[ 1.33194253e-01  1.86983528e-02  1.89479811e-04  9.84052898e-03
  7.65256406e-03 -5.32624883e-02 -1.23267667e-01 -4.08149757e-03
 -1.70617266e-02  1.22081333e-01 -5.38090933e-02  6.66821784e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
336,"[ 1.33162009e-01  1.89269293e-02 -1.54931674e-04  9.80340294e-03
  7.23869258e-03 -5.19422772e-02 -1.23854644e-01 -4.10869875e-03
 -1.74886820e-02  1.22613796e-01 -5.24440158e-02  6.70215718e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
339,"[ 1.33438582e-01  1.68490455e-02 -7.91533842e-04  9.48640059e-03
  5.48894803e-03 -4.93429011e-02 -1.25002088e-01 -4.20245183e-03
 -1.59495557e-02  1.23982898e-01 -4.96409517e-02  6.74513072e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
342,"[ 0.13339308  0.01714318 -0.00166441  0.00937566  0.0049447  -0.05056624
 -0.12453504 -0.00420316 -0.01649876  0.12344853 -0.05078016  0.06793195
  0.          0.          0.          1.        ]"
345,"[ 1.33458264e-01  1.66919884e-02 -8.00814413e-04  9.29855773e-03
  5.47426667e-03 -4.97578975e-02 -1.24838120e-01 -4.16668063e-03
 -1.57891165e-02  1.23838210e-01 -5.00517191e-02  6.82357842e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
348,"[ 0.13356044  0.01583216 -0.00115036  0.00906866  0.00490143 -0.05040219
 -0.12460324 -0.00402067 -0.01509824  0.12369048 -0.05062688  0.06864711
  0.          0.          0.          1.        ]"
351,"[ 0.1334549   0.01666799 -0.00152929  0.00916421  0.00487879 -0.05049193
 -0.12456779 -0.00391964 -0.01601118  0.12354398 -0.05070403  0.06889533
  0.          0.          0.          1.        ]"
354,"[ 0.13326528  0.01789102 -0.00326311  0.00907253  0.00363309 -0.04983736
 -0.12487358 -0.0037721  -0.01781957  0.12363867 -0.04986295  0.06921261
  0.          0.          0.          1.        ]"
357,"[ 0.13322741  0.01826446 -0.00269053  0.00890659  0.00428973 -0.04969135
 -0.12491093 -0.00380091 -0.01795627  0.12364284 -0.04980354  0.06954858
  0.          0.          0.          1.        ]"
360,"[ 0.13321817  0.01815951 -0.00367726  0.00882143  0.00328064 -0.0493913
 -0.12506042 -0.00379881 -0.01823533  0.12377844 -0.04936336  0.06983753
  0.          0.          0.          1.        ]"
363,"[ 0.13321918  0.01803954 -0.00419498  0.00863349  0.00280898 -0.04979164
 -0.12491307 -0.00380317 -0.01830662  0.12363551 -0.04969407  0.07011854
  0.          0.          0.          1.        ]"
366,"[ 0.13281821  0.02032892 -0.00603559  0.00829316  0.00184363 -0.04920574
 -0.12516296 -0.00394469 -0.02112568  0.12351479 -0.04886896  0.07063525
  0.          0.          0.          1.        ]"
369,"[ 0.13282038  0.02016705 -0.00651226  0.00823824  0.00136086 -0.04936188
 -0.12510765 -0.00395081 -0.0211487   0.12347901 -0.04894933  0.07100597
  0.          0.          0.          1.        ]"
372,"[ 0.13287751  0.02016266 -0.00523527  0.00808963  0.00263864 -0.0498212
 -0.124905   -0.00395428 -0.02066346  0.12329512 -0.04961559  0.07123617
  0.          0.          0.          1.        ]"
375,"[ 0.13282462  0.02036825 -0.00575562  0.00789048  0.00229826 -0.05023752
 -0.12474487 -0.00391142 -0.0210407   0.12309223 -0.04995962  0.07141489
  0.          0.          0.          1.        ]"
378,"[ 0.13287257  0.01998995 -0.00597107  0.00774428  0.00199398 -0.05048712
 -0.12464929 -0.00388099 -0.02076718  0.12305212 -0.05017242  0.07153013
  0.          0.          0.          1.        ]"
381,"[ 0.13292148  0.01958766 -0.00621091  0.00600342  0.00151731 -0.04989788
 -0.12489304 -0.00359631 -0.02049267  0.12335679 -0.04953307  0.07195637
  0.          0.          0.          1.        ]"
384,"[ 0.13306671  0.01854486 -0.00630157  0.00562013  0.00105246 -0.04998101
 -0.12486458 -0.00372297 -0.01955796  0.12348424 -0.04959334  0.0719959
  0.          0.          0.          1.        ]"
387,"[ 0.13309876  0.01869461 -0.00506011  0.00542288  0.00223316 -0.04972056
 -0.12495299 -0.00387164 -0.01923814  0.12356678 -0.04951279  0.07190371
  0.          0.          0.          1.        ]"
390,"[ 0.13316729  0.0185186  -0.00372915  0.00526303  0.00335093 -0.04928815
 -0.12509924 -0.00406512 -0.01859076  0.12376636 -0.04926098  0.07185789
  0.          0.          0.          1.        ]"
393,"[ 0.13316372  0.01877312 -0.00231676  0.00517283  0.00476216 -0.04921565
 -0.12508203 -0.00420264 -0.01830626  0.12375687 -0.0493912   0.07182369
  0.          0.          0.          1.        ]"
396,"[ 1.32918521e-01  2.05551720e-02 -7.23531523e-04  4.77714150e-03
  6.66934629e-03 -4.75492428e-02 -1.25638218e-01 -4.44279704e-03
 -1.94565767e-02  1.24124644e-01 -4.80092417e-02  7.18376675e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
399,"[ 1.32890037e-01  2.07510838e-02 -5.27552143e-05  4.53894881e-03
  7.25813595e-03 -4.68011743e-02 -1.25886227e-01 -4.39604276e-03
 -1.94404147e-02  1.24376101e-01 -4.73606143e-02  7.18609565e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
402,"[ 1.32860431e-01  2.09221333e-02 -8.61543005e-04  4.37356917e-03
  6.62976408e-03 -4.72784456e-02 -1.25742461e-01 -4.41147520e-03
 -1.98626302e-02  1.24166764e-01 -4.77332456e-02  7.18785855e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
405,"[ 0.13293475  0.02042282 -0.00127787  0.00418251  0.00611225 -0.0476462
 -0.12562982 -0.00434223 -0.01952857  0.12410931 -0.04801965  0.07183362
  0.          0.          0.          1.        ]"
408,"[ 1.32965893e-01  2.02363939e-02 -9.65212485e-04  4.04882254e-03
  6.40327098e-03 -4.80575152e-02 -1.25458544e-01 -4.29966818e-03
 -1.92208592e-02  1.23981190e-01 -4.84726198e-02  7.18227481e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
411,"[ 0.13288863  0.02043946 -0.00363499  0.00385322  0.0042986  -0.05013075
 -0.12473493 -0.00425272 -0.02031026  0.12312396 -0.05018324  0.07197523
  0.          0.          0.          1.        ]"
414,"[ 0.13266659  0.02086178 -0.00739829  0.00377182  0.00151494 -0.05340745
 -0.12343307 -0.00415156 -0.02208288  0.12166677 -0.05291423  0.07192566
  0.          0.          0.          1.        ]"
417,"[ 1.32400568e-01  2.13429820e-02 -1.02439853e-02  3.75521336e-03
 -2.77196148e-04 -5.67979400e-02 -1.21919192e-01 -4.20837628e-03
 -2.36724586e-02  1.20036843e-01 -5.58671955e-02  7.18358958e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
420,"[ 0.13229541  0.02000782 -0.01371071  0.00370783 -0.00321603 -0.06088882
 -0.1198857  -0.00432434 -0.02404066  0.11824809 -0.05941218  0.07171548
  0.          0.          0.          1.        ]"
423,"[ 0.13164295  0.01915926 -0.01983503  0.00371042 -0.00793887 -0.06631568
 -0.11674578 -0.00441745 -0.02640985  0.11543624 -0.06377591  0.07154193
  0.          0.          0.          1.        ]"
426,"[ 0.1306409   0.0172639  -0.0269311   0.0036104  -0.013552   -0.07270134
 -0.11234425 -0.00450728 -0.02897705  0.11183401 -0.06887567  0.07151164
  0.          0.          0.          1.        ]"
429,"[ 0.12961269  0.01460481 -0.03282714  0.00348715 -0.01875009 -0.07733215
 -0.10843683 -0.00463392 -0.03064891  0.1090725  -0.0724859   0.07148498
  0.          0.          0.          1.        ]"
432,"[ 0.12831877  0.01269099 -0.03825708  0.00343665 -0.02264192 -0.08291979
 -0.10345059 -0.0047795  -0.0333468   0.10513619 -0.07697235  0.07143359
  0.          0.          0.          1.        ]"
435,"[ 0.12605678  0.00931763 -0.04597002  0.0033381  -0.02860019 -0.08921085
 -0.09650816 -0.00494908 -0.03717646  0.10022464 -0.08162908  0.07141783
  0.          0.          0.          1.        ]"
438,"[ 0.1230775   0.00416853 -0.05408257  0.00306107 -0.03498282 -0.09638708
 -0.08704083 -0.00503396 -0.04145483  0.09371514 -0.08711684  0.07137732
  0.          0.          0.          1.        ]"
441,"[ 0.11801612 -0.0021143  -0.06448332  0.00308015 -0.04300882 -0.10278089
 -0.0753439  -0.0051004  -0.04809168  0.08672941 -0.09086018  0.0713223
  0.          0.          0.          1.        ]"
444,"[ 0.11378517 -0.00984518 -0.07103789  0.0030186  -0.05005612 -0.10631012
 -0.06544397 -0.00513256 -0.05135848  0.08180221 -0.09360063  0.07126615
  0.          0.          0.          1.        ]"
447,"[ 0.11029148 -0.0145692  -0.07559035  0.00303851 -0.05392983 -0.10886764
 -0.05770426 -0.00516939 -0.05493393  0.07762697 -0.09511409  0.07119059
  0.          0.          0.          1.        ]"
450,"[ 0.10758933 -0.01854025 -0.07855679  0.00314244 -0.05690094 -0.1102651
 -0.05190629 -0.00519561 -0.05724677  0.07475452 -0.09604656  0.07113082
  0.          0.          0.          1.        ]"
453,"[ 0.10433544 -0.02258993 -0.08181799  0.00324562 -0.05980529 -0.11156605
 -0.04546117 -0.00538515 -0.06023135  0.07164555 -0.09658919  0.07104642
  0.          0.          0.          1.        ]"
456,"[ 0.10081408 -0.02963904 -0.08395488  0.00516169 -0.06171765 -0.11467584
 -0.03362671 -0.0056068  -0.06417029  0.06372873 -0.09955499  0.07020063
  0.          0.          0.          1.        ]"
459,"[ 0.09406684 -0.03990968 -0.08745867  0.00521979 -0.06103745 -0.11932915
 -0.01119628 -0.00553543 -0.07427135  0.04751994 -0.10156769  0.07016713
  0.          0.          0.          1.        ]"
462,"[ 8.30716125e-02 -4.88912678e-02 -9.38036437e-02  5.06259353e-03
 -6.78378704e-02 -1.16138657e-01  4.55898602e-04 -5.30840058e-03
 -8.11634334e-02  4.70300835e-02 -9.63900485e-02  7.04392800e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
465,"[ 0.072335   -0.05591835 -0.09864663  0.00513335 -0.07207465 -0.11300454
  0.01120674 -0.00528825 -0.08754007  0.04683465 -0.09073932  0.07065664
  0.          0.          0.          1.        ]"
468,"[ 0.06762603 -0.05905911 -0.10014546  0.0052404  -0.07267788 -0.11190257
  0.01691489 -0.00519928 -0.090747    0.0456093  -0.08817678  0.07080959
  0.          0.          0.          1.        ]"
471,"[ 0.06358219 -0.06215042 -0.10092077  0.00545655 -0.0718034  -0.1113153
  0.02331409 -0.005142   -0.09429713  0.04285557 -0.08580107  0.07096901
  0.          0.          0.          1.        ]"
474,"[ 0.06114962 -0.06508682 -0.10057238  0.00562969 -0.0712809  -0.1105214
  0.02818554 -0.00502718 -0.09628151  0.04048577 -0.08474163  0.07107555
  0.          0.          0.          1.        ]"
477,"[ 0.0574696  -0.06792347 -0.10086634  0.00583376 -0.06981482 -0.1097744
  0.03414447 -0.00500103 -0.0995666   0.03776713 -0.08216148  0.07110811
  0.          0.          0.          1.        ]"
480,"[ 0.0563793  -0.07022725 -0.09989936  0.00602512 -0.06838567 -0.10931788
  0.03825407 -0.00501924 -0.10116891  0.03475785 -0.08152985  0.07109196
  0.          0.          0.          1.        ]"
483,"[ 0.053959   -0.07304537 -0.09921277  0.00615923 -0.06671754 -0.1083796
  0.04350868 -0.00487299 -0.10357397  0.03175861 -0.0797132   0.07108858
  0.          0.          0.          1.        ]"
486,"[ 0.05295841 -0.07454098 -0.09863783  0.00614575 -0.06606554 -0.10776277
  0.0459663  -0.00485017 -0.10450418  0.03035127 -0.07904461  0.07106431
  0.          0.          0.          1.        ]"
489,"[ 0.05192507 -0.07602276 -0.09805457  0.00625061 -0.06487698 -0.1072421
  0.04879018 -0.00481064 -0.10575981  0.02846125 -0.07807171  0.07106432
  0.          0.          0.          1.        ]"
492,"[ 0.05142058 -0.07739208 -0.09724588  0.00634179 -0.06358311 -0.10680658
  0.0513801  -0.00482724 -0.1067871   0.02632855 -0.07741896  0.07093945
  0.          0.          0.          1.        ]"
495,"[ 0.04968406 -0.07951075 -0.09643603  0.00647784 -0.06023293 -0.10616205
  0.05649765 -0.00479926 -0.10951649  0.02231659 -0.074823    0.07090262
  0.          0.          0.          1.        ]"
498,"[ 0.04893684 -0.08136345 -0.09526566  0.00647574 -0.05567031 -0.10574587
  0.0617171  -0.00472446 -0.11223358  0.01697562 -0.07215141  0.07086268
  0.          0.          0.          1.        ]"
501,"[ 0.05064075 -0.08208576 -0.09374335  0.00664609 -0.05248418 -0.10582725
  0.06431466 -0.00463252 -0.11301017  0.01236502 -0.07187615  0.07077932
  0.          0.          0.          1.        ]"
504,"[ 0.05058424 -0.08341303 -0.09259521  0.00683294 -0.05104997 -0.10503169
  0.06672794 -0.0047069  -0.1136904   0.01004904 -0.07116096  0.07069596
  0.          0.          0.          1.        ]"
507,"[ 0.05121883 -0.08288671 -0.09271891  0.00691839 -0.05046947 -0.10549897
  0.06643171 -0.00475127 -0.11366546  0.0094938  -0.07127696  0.07060271
  0.          0.          0.          1.        ]"
510,"[ 0.05408502 -0.08166643 -0.09217254  0.00695376 -0.05170097 -0.10642675
  0.0639588  -0.00492939 -0.11176848  0.00971146 -0.07418805  0.07052373
  0.          0.          0.          1.        ]"
513,"[ 0.06199941 -0.0798595  -0.08870685  0.00693469 -0.05480679 -0.10784686
  0.05878472 -0.00499315 -0.10603141  0.00904919 -0.08225462  0.07045641
  0.          0.          0.          1.        ]"
516,"[ 0.07080043 -0.07703969 -0.08451366  0.00705677 -0.05316657 -0.11017887
  0.05589547 -0.00516846 -0.10124716  0.00398421 -0.08845061  0.07018495
  0.          0.          0.          1.        ]"
519,"[ 6.84727730e-02 -7.76361549e-02 -8.58747849e-02  7.21468934e-03
 -4.91586939e-02 -1.09828825e-01  6.00951228e-02 -5.67703547e-03
 -1.04810661e-01  7.92657203e-04 -8.42880174e-02  6.98759759e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
522,"[ 6.86038165e-02 -8.01727510e-02 -8.34039511e-02  7.35469564e-03
 -5.04005123e-02 -1.07992590e-01  6.23519067e-02 -5.66589605e-03
 -1.04132981e-01 -5.50013342e-04 -8.51257464e-02  6.97007917e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
525,"[ 0.06740313 -0.08188339 -0.08271819  0.00732448 -0.05065634 -0.1066972
  0.06434295 -0.00561169 -0.10479086 -0.00109082 -0.0843093   0.06961782
  0.          0.          0.          1.        ]"
528,"[ 0.06910691 -0.08140986 -0.08177433  0.00751562 -0.05411648 -0.10705191
  0.06084132 -0.00544506 -0.10191179  0.0016415  -0.08775913  0.06944161
  0.          0.          0.          1.        ]"
531,"[ 0.0739052  -0.07951539 -0.07940841  0.00761127 -0.05784039 -0.10840203
  0.05471618 -0.00527649 -0.09634772  0.00408328 -0.09375935  0.06934524
  0.          0.          0.          1.        ]"
534,"[ 0.08121961 -0.0821837  -0.06884467  0.006432   -0.06481293 -0.10643941
  0.05059948 -0.00425749 -0.08539925  0.00261973 -0.10387722  0.06832831
  0.          0.          0.          1.        ]"
537,"[ 0.09020804 -0.08196404 -0.05687511  0.00647675 -0.07002387 -0.10663586
  0.04261249 -0.00396721 -0.07106012  0.00103067 -0.11419181  0.06767375
  0.          0.          0.          1.        ]"
540,"[ 8.95348225e-02 -8.21911137e-02 -5.76065036e-02  6.52643460e-03
 -6.86408063e-02 -1.06463632e-01  4.52140180e-02 -4.23027030e-03
 -7.32279126e-02 -6.99419275e-04 -1.12816466e-01  6.79616078e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
543,"[ 0.09142148 -0.08014787 -0.0575222   0.00648174 -0.06657058 -0.10799585
  0.04467243 -0.00442041 -0.07280689 -0.00189392 -0.11307494  0.06816655
  0.          0.          0.          1.        ]"
546,"[ 9.45652046e-02 -7.75591931e-02 -5.59675505e-02  6.33449513e-03
 -6.64070548e-02 -1.09884719e-01  4.00727388e-02 -4.65002464e-03
 -6.88323850e-02 -5.41607735e-04 -1.15551639e-01  6.84479101e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
549,"[ 0.09476898 -0.07728368 -0.05600399  0.00621219 -0.06964327 -0.10996099
  0.03389346 -0.00475525 -0.06526123  0.0051171  -0.11749536  0.06842783
  0.          0.          0.          1.        ]"
552,"[ 0.09780501 -0.07619989 -0.05213567  0.00620441 -0.07315616 -0.1102924
  0.02396112 -0.00480608 -0.05632697  0.01093325 -0.12164748  0.06838381
  0.          0.          0.          1.        ]"
555,"[ 0.10451603 -0.07199776 -0.04453193  0.00576595 -0.0709134  -0.11310118
  0.01642516 -0.00472207 -0.04623916  0.01071533 -0.1258471   0.06824345
  0.          0.          0.          1.        ]"
558,"[ 0.10883562 -0.06592357 -0.04358055  0.00552968 -0.06435599 -0.11698281
  0.01623889 -0.00465175 -0.0458638   0.00771224 -0.12620383  0.06823954
  0.          0.          0.          1.        ]"
561,"[ 0.11557911 -0.05177764 -0.04528706  0.00481426 -0.05054164 -0.12398748
  0.01276791 -0.00463554 -0.04666244  0.00604592 -0.12600173  0.0683951
  0.          0.          0.          1.        ]"
564,"[ 0.11875209 -0.03971937 -0.04909872  0.00433723 -0.03927019 -0.12833585
  0.00883937 -0.00469464 -0.04945872  0.00653099 -0.12490618  0.06849741
  0.          0.          0.          1.        ]"
567,"[ 0.12141674 -0.02983882 -0.04957816  0.00394932 -0.03029112 -0.13096301
  0.00463777 -0.00482737 -0.04930311  0.00697897 -0.12494347  0.06851914
  0.          0.          0.          1.        ]"
570,"[ 1.23142371e-01 -2.31569510e-02 -4.88884819e-02  3.65027277e-03
 -2.45396736e-02 -1.32240287e-01  8.26539238e-04 -5.00429734e-03
 -4.82092582e-02  8.16298649e-03 -1.25298063e-01  6.83976043e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
573,"[ 0.12447381 -0.01804553 -0.04765502  0.00333775 -0.02085023 -0.13280909
 -0.00416949 -0.00521315 -0.04649635  0.01124613 -0.12570595  0.06833802
  0.          0.          0.          1.        ]"
576,"[ 0.12475043 -0.01366372 -0.04838394  0.00336184 -0.01853836 -0.13281874
 -0.01028999 -0.00534099 -0.04673363  0.01621288 -0.12507391  0.06816825
  0.          0.          0.          1.        ]"
579,"[ 0.12504824 -0.00815102 -0.04885561  0.00331888 -0.01631346 -0.13204226
 -0.01972528 -0.00563851 -0.04676731  0.02426472 -0.12375142  0.06800002
  0.          0.          0.          1.        ]"
582,"[ 0.12508051 -0.00240101 -0.04939102  0.00334302 -0.01367126 -0.13078459
 -0.02826411 -0.00587835 -0.04752194  0.03130493 -0.12186894  0.06794576
  0.          0.          0.          1.        ]"
585,"[ 0.12514419  0.00332927 -0.0491754   0.0032815  -0.01056801 -0.12925986
 -0.03564517 -0.00596713 -0.04814168  0.0370294  -0.12000656  0.06799532
  0.          0.          0.          1.        ]"
588,"[ 0.1235937   0.01692019 -0.05028595  0.00312662 -0.00395205 -0.1241874
 -0.05149993 -0.00617854 -0.0529089   0.04880132 -0.11361977  0.06824173
  0.          0.          0.          1.        ]"
591,"[ 1.22209442e-01  2.87847790e-02 -4.82354813e-02  3.38449008e-03
  5.57728873e-04 -1.16114310e-01 -6.78787724e-02 -6.39524518e-03
 -5.61686211e-02  6.14758091e-02 -1.05622832e-01  6.83261020e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
594,"[ 0.12180835  0.03737875 -0.04308047  0.0036456   0.00643545 -0.10994941
 -0.07720159 -0.00629383 -0.05667171  0.0678552  -0.10136252  0.06836797
  0.          0.          0.          1.        ]"
597,"[ 0.12195273  0.04154714 -0.03862306  0.0041691   0.00741679 -0.10246853
 -0.08680763 -0.00608876 -0.05623964  0.07657942 -0.09520014  0.06834957
  0.          0.          0.          1.        ]"
600,"[ 0.12240633  0.04138344 -0.03734266  0.00426006  0.00744291 -0.1014337
 -0.08801239 -0.00581555 -0.05524189  0.07803197 -0.09460295  0.06843091
  0.          0.          0.          1.        ]"
603,"[ 0.1217037   0.04363166 -0.03707913  0.00441563  0.00864906 -0.1001074
 -0.08940958 -0.0054746  -0.05660191  0.07851853 -0.09338864  0.06852591
  0.          0.          0.          1.        ]"
606,"[ 0.12092951  0.04607322 -0.03665629  0.00464669  0.01067117 -0.09950462
 -0.08986283 -0.00506491 -0.05790122  0.07788749 -0.09312013  0.06862601
  0.          0.          0.          1.        ]"
609,"[ 0.12042235  0.04869188 -0.03489888  0.0047742   0.01282521 -0.09749132
 -0.0917678  -0.00457268 -0.0585179   0.07883474 -0.09192993  0.06889741
  0.          0.          0.          1.        ]"
612,"[ 0.11982249  0.05470695 -0.02720466  0.00542908  0.01760708 -0.08826594
 -0.09994742 -0.00402509 -0.05850585  0.08547892 -0.08579505  0.06903796
  0.          0.          0.          1.        ]"
615,"[ 0.09711738  0.09292553 -0.0048409   0.00756003  0.01315491 -0.02063808
 -0.13225502 -0.00267461 -0.09211696  0.09502257 -0.02399057  0.06882499
  0.          0.          0.          1.        ]"
618,"[ 0.10676873  0.0816592   0.00475235  0.00678593  0.02161138 -0.02062463
 -0.13114094 -0.00211181 -0.07889081  0.10486549 -0.02949309  0.06940767
  0.          0.          0.          1.        ]"
621,"[ 0.10617497  0.08240513  0.00516159  0.00674985  0.0224802  -0.02076088
 -0.13097327 -0.00181823 -0.07944739  0.10425331 -0.03016175  0.06933303
  0.          0.          0.          1.        ]"
624,"[ 0.10595508  0.08224754  0.00996167  0.00670862  0.02630535 -0.01806242
 -0.13066044 -0.00155872 -0.07856157  0.10487833 -0.03031481  0.06914929
  0.          0.          0.          1.        ]"
627,"[ 0.10697572  0.07975094  0.01692206  0.00647144  0.02960063 -0.01198237
 -0.1306545  -0.00145933 -0.07596296  0.10764099 -0.0270817   0.06874718
  0.          0.          0.          1.        ]"
630,"[ 0.1051378   0.08019416  0.02460309  0.00631016  0.03337106 -0.00379408
 -0.13023959 -0.00152331 -0.07695964  0.10791142 -0.02286286  0.0683988
  0.          0.          0.          1.        ]"
633,"[ 0.10127856  0.08232484  0.03249068  0.00601223  0.03309532  0.01056632
 -0.12993624 -0.00188676 -0.08208364  0.10583641 -0.01230052  0.06831848
  0.          0.          0.          1.        ]"
636,"[ 9.75213225e-02  8.40010222e-02  3.90357871e-02  5.91687327e-03
  3.02114319e-02  2.47372369e-02 -1.28707854e-01 -2.23157294e-03
 -8.75627411e-02  1.02089517e-01 -9.32212743e-04  6.84591176e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]"
